"SaleID","SaleDate","CustomerID","SaleAmount","InvoiceSentDate","EmailFollowUpDate","PhoneCallFollow-UpDate","CollectionDate","WriteOffDate","BestCollectionApproach"
"S6204",2023-10-14,"C033",1023.20001220703,2023-10-15,2023-10-24,2023-11-03,2023-11-03,NA,NA
"S6318",2023-11-26,"C033",668.099975585938,2023-11-27,2023-12-06,2023-12-16,2023-12-20,NA,NA
"S6323",2023-11-27,"C033",580.580017089844,2023-11-28,2023-12-07,2023-12-17,2023-12-20,NA,NA
"S6393",2023-12-18,"C033",588.630004882812,2023-12-19,2023-12-28,NA,2024-01-04,NA,NA
"S6485",2024-01-21,"C033",382.640014648438,2024-01-22,2024-01-31,NA,2024-02-06,NA,NA
"S6499",2024-01-28,"C033",794.75,2024-01-29,2024-02-07,2024-02-17,2024-02-22,NA,NA
"S6698",2024-04-14,"C033",318.209991455078,2024-04-15,2024-04-24,2024-05-04,2024-05-08,NA,NA
"S6763",2024-05-06,"C033",123.309997558594,2024-05-07,2024-05-16,2024-05-26,2024-05-30,NA,NA
"S6868",2024-06-19,"C033",618.080017089844,2024-06-20,2024-06-29,NA,2024-07-07,NA,NA
"S7046",2024-08-24,"C033",365.630004882812,2024-08-25,2024-09-03,2024-09-13,2024-09-17,NA,NA
"S7276",2024-11-15,"C033",213.960006713867,2024-11-16,2024-11-25,NA,2024-11-30,NA,NA
"S7323",2024-12-02,"C033",726.960021972656,2024-12-03,2024-12-12,2024-12-22,2024-12-27,NA,NA
"S3609",2021-03-12,"C034",726.140014648438,2021-03-13,2021-03-22,NA,2021-03-31,NA,NA
"S3617",2021-03-14,"C034",244.639999389648,2021-03-15,2021-03-24,NA,2021-03-29,NA,NA
"S3640",2021-03-21,"C034",483.980010986328,2021-03-22,2021-03-31,NA,2021-04-09,NA,NA
"S3936",2021-07-09,"C034",828.590026855469,2021-07-10,2021-07-19,NA,2021-07-24,NA,NA
"S4207",2021-10-15,"C034",965.880004882812,2021-10-16,2021-10-25,2021-11-04,2021-11-04,NA,NA
"S4311",2021-11-19,"C034",860.789978027344,2021-11-20,2021-11-29,2021-12-09,2021-12-11,NA,NA
"S4387",2021-12-17,"C034",829.140014648438,2021-12-18,2021-12-27,2022-01-06,2022-01-07,NA,NA
"S4463",2022-01-17,"C034",503.720001220703,2022-01-18,2022-01-27,2022-02-06,2022-02-11,NA,NA
"S4594",2022-03-08,"C034",125.48999786377,2022-03-09,2022-03-18,NA,2022-03-27,NA,NA
"S4618",2022-03-17,"C034",733.390014648438,2022-03-18,2022-03-27,2022-04-06,2022-04-11,NA,NA
"S4634",2022-03-21,"C034",177.509994506836,2022-03-22,2022-03-31,NA,2022-04-06,NA,NA
"S4709",2022-04-16,"C034",866.900024414062,2022-04-17,2022-04-26,NA,2022-05-04,NA,NA
"S4878",2022-06-16,"C034",1012.34002685547,2022-06-17,2022-06-26,2022-07-06,2022-07-09,NA,NA
"S5033",2022-08-14,"C034",151.470001220703,2022-08-15,2022-08-24,NA,2022-08-30,NA,NA
"S5043",2022-08-17,"C034",695.559997558594,2022-08-18,2022-08-27,2022-09-06,2022-09-09,NA,NA
"S5055",2022-08-22,"C034",390.809997558594,2022-08-23,2022-09-01,2022-09-11,2022-09-11,NA,NA
"S5197",2022-10-10,"C034",285.839996337891,2022-10-11,2022-10-20,2022-10-30,2022-10-31,NA,NA
"S5246",2022-10-25,"C034",274.140014648438,2022-10-26,2022-11-04,NA,2022-11-11,NA,NA
"S5497",2023-02-02,"C034",409.679992675781,2023-02-03,2023-02-12,2023-02-22,2023-02-27,NA,NA
"S5598",2023-03-09,"C034",784.52001953125,2023-03-10,2023-03-19,NA,2023-03-25,NA,NA
"S5856",2023-06-08,"C034",937.130004882812,2023-06-09,2023-06-18,2023-06-28,2023-07-03,NA,NA
"S6006",2023-08-01,"C034",409.459991455078,2023-08-02,2023-08-11,2023-08-21,2023-08-23,NA,NA
"S6193",2023-10-12,"C034",252.559997558594,2023-10-13,2023-10-22,NA,2023-10-30,NA,NA
"S6379",2023-12-13,"C034",761.52001953125,2023-12-14,2023-12-23,2024-01-02,2024-01-03,NA,NA
"S6447",2024-01-09,"C034",117.540000915527,2024-01-10,2024-01-19,NA,2024-01-25,NA,NA
"S6631",2024-03-20,"C034",987.530029296875,2024-03-21,2024-03-30,2024-04-09,2024-04-09,NA,NA
"S6714",2024-04-21,"C034",404.850006103516,2024-04-22,2024-05-01,2024-05-11,2024-05-15,NA,NA
"S6823",2024-06-03,"C034",978.830017089844,2024-06-04,2024-06-13,2024-06-23,2024-06-24,NA,NA
"S6896",2024-07-01,"C034",165.350006103516,2024-07-02,2024-07-11,2024-07-21,2024-07-22,NA,NA
"S6994",2024-08-04,"C034",155.729995727539,2024-08-05,2024-08-14,NA,2024-08-21,NA,NA
"S7019",2024-08-15,"C034",475.149993896484,2024-08-16,2024-08-25,2024-09-04,2024-09-05,NA,NA
"S7121",2024-09-23,"C034",525.010009765625,2024-09-24,2024-10-03,2024-10-13,2024-10-15,NA,NA
"S7374",2024-12-17,"C034",375.579986572266,2024-12-18,2024-12-27,NA,2025-01-01,NA,NA
"S3436",2021-01-07,"C035",683.799987792969,2021-01-08,2021-01-17,2021-01-27,2021-02-01,NA,NA
"S3440",2021-01-08,"C035",1010.77001953125,2021-01-09,2021-01-18,2021-01-28,2021-01-30,NA,NA
"S3482",2021-01-23,"C035",744.890014648438,2021-01-24,2021-02-02,NA,2021-02-09,NA,NA
"S3500",2021-02-01,"C035",610.400024414062,2021-02-02,2021-02-11,2021-02-21,2021-02-24,NA,NA
"S3653",2021-03-26,"C035",317.25,2021-03-27,2021-04-05,NA,2021-04-11,NA,NA
"S3775",2021-05-15,"C035",546.080017089844,2021-05-16,2021-05-25,2021-06-04,2021-06-05,NA,NA
"S3914",2021-06-28,"C035",668.659973144531,2021-06-29,2021-07-08,NA,2021-07-14,NA,NA
"S3986",2021-07-25,"C035",397.559997558594,2021-07-26,2021-08-04,2021-08-14,2021-08-17,NA,NA
"S4014",2021-08-06,"C035",328.690002441406,2021-08-07,2021-08-16,NA,2021-08-24,NA,NA
"S4017",2021-08-06,"C035",905.049987792969,2021-08-07,2021-08-16,2021-08-26,2021-08-26,NA,NA
"S4298",2021-11-14,"C035",381.480010986328,2021-11-15,2021-11-24,NA,2021-12-02,NA,NA
"S4315",2021-11-19,"C035",358.290008544922,2021-11-20,2021-11-29,2021-12-09,2021-12-10,NA,NA
"S4322",2021-11-22,"C035",344.010009765625,2021-11-23,2021-12-02,NA,2021-12-07,NA,NA
"S4490",2022-01-26,"C035",1089.56994628906,2022-01-27,2022-02-05,2022-02-15,2022-02-17,NA,NA
"S4527",2022-02-09,"C035",200.309997558594,2022-02-10,2022-02-19,2022-03-01,2022-03-01,NA,NA
"S4592",2022-03-05,"C035",800.099975585938,2022-03-06,2022-03-15,2022-03-25,2022-03-28,NA,NA
"S4671",2022-04-03,"C035",506.179992675781,2022-04-04,2022-04-13,2022-04-23,2022-04-23,NA,NA
"S4682",2022-04-05,"C035",607.859985351562,2022-04-06,2022-04-15,2022-04-25,2022-04-27,NA,NA
"S4774",2022-05-07,"C035",947.530029296875,2022-05-08,2022-05-17,NA,2022-05-23,NA,NA
"S4842",2022-06-04,"C035",1025.26000976562,2022-06-05,2022-06-14,NA,2022-06-22,NA,NA
"S5065",2022-08-27,"C035",140.100006103516,2022-08-28,2022-09-06,NA,2022-09-13,NA,NA
"S5245",2022-10-24,"C035",1084.93994140625,2022-10-25,2022-11-03,2022-11-13,2022-11-14,NA,NA
"S5415",2022-12-27,"C035",221.190002441406,2022-12-28,2023-01-06,2023-01-16,2023-01-19,NA,NA
"S5571",2023-02-28,"C035",277.559997558594,2023-03-01,2023-03-10,2023-03-20,2023-03-21,NA,NA
"S5652",2023-03-27,"C035",929.320007324219,2023-03-28,2023-04-06,2023-04-16,2023-04-21,NA,NA
"S5978",2023-07-22,"C035",664.52001953125,2023-07-23,2023-08-01,2023-08-11,2023-08-12,NA,NA
"S5991",2023-07-25,"C035",523.900024414062,2023-07-26,2023-08-04,2023-08-14,2023-08-16,NA,NA
"S6014",2023-08-05,"C035",994.890014648438,2023-08-06,2023-08-15,NA,2023-08-22,NA,NA
"S6028",2023-08-10,"C035",990.989990234375,2023-08-11,2023-08-20,NA,2023-08-29,NA,NA
"S6211",2023-10-18,"C035",119.800003051758,2023-10-19,2023-10-28,NA,2023-11-04,NA,NA
"S6281",2023-11-16,"C035",382.940002441406,2023-11-17,2023-11-26,NA,2023-12-05,NA,NA
"S6325",2023-11-27,"C035",455.549987792969,2023-11-28,2023-12-07,NA,2023-12-12,NA,NA
"S6331",2023-12-01,"C035",898.200012207031,2023-12-02,2023-12-11,NA,2023-12-17,NA,NA
"S6358",2023-12-07,"C035",749.450012207031,2023-12-08,2023-12-17,2023-12-27,2023-12-29,NA,NA
"S6443",2024-01-08,"C035",904.489990234375,2024-01-09,2024-01-18,2024-01-28,2024-02-01,NA,NA
"S6567",2024-02-19,"C035",253.630004882812,2024-02-20,2024-02-29,2024-03-10,2024-03-14,NA,NA
"S6645",2024-03-22,"C035",773.679992675781,2024-03-23,2024-04-01,2024-04-11,2024-04-12,NA,NA
"S6733",2024-04-26,"C035",752.820007324219,2024-04-27,2024-05-06,2024-05-16,2024-05-17,NA,NA
"S6819",2024-06-02,"C035",847.739990234375,2024-06-03,2024-06-12,NA,2024-06-17,NA,NA
"S6859",2024-06-16,"C035",406.329986572266,2024-06-17,2024-06-26,2024-07-06,2024-07-09,NA,NA
"S7038",2024-08-21,"C035",200.839996337891,2024-08-22,2024-08-31,NA,2024-09-05,NA,NA
"S7101",2024-09-17,"C035",744.070007324219,2024-09-18,2024-09-27,NA,2024-10-02,NA,NA
"S7333",2024-12-04,"C035",783.27001953125,2024-12-05,2024-12-14,2024-12-24,2024-12-28,NA,NA
"S7388",2024-12-20,"C035",149.529998779297,2024-12-21,2024-12-30,2025-01-09,2025-01-11,NA,NA
"S3622",2021-03-15,"C036",412.070007324219,2021-03-16,2021-03-25,2021-04-04,2021-04-09,NA,NA
"S3678",2021-04-11,"C036",820.580017089844,2021-04-12,2021-04-21,NA,2021-04-28,NA,NA
"S3927",2021-07-06,"C036",460.839996337891,2021-07-07,2021-07-16,2021-07-26,2021-07-30,NA,NA
"S3947",2021-07-13,"C036",459.179992675781,2021-07-14,2021-07-23,NA,2021-08-01,NA,NA
"S4005",2021-08-03,"C036",993.179992675781,2021-08-04,2021-08-13,2021-08-23,2021-08-25,NA,NA
"S4070",2021-08-25,"C036",373.519989013672,2021-08-26,2021-09-04,2021-09-14,2021-09-19,NA,NA
"S4093",2021-09-07,"C036",821.159973144531,2021-09-08,2021-09-17,2021-09-27,2021-09-30,NA,NA
"S4124",2021-09-18,"C036",514.75,2021-09-19,2021-09-28,2021-10-08,2021-10-13,NA,NA
"S4179",2021-10-04,"C036",701.75,2021-10-05,2021-10-14,2021-10-24,2021-10-28,NA,NA
"S4220",2021-10-17,"C036",1032.56005859375,2021-10-18,2021-10-27,NA,2021-11-03,NA,NA
"S4319",2021-11-22,"C036",157.580001831055,2021-11-23,2021-12-02,NA,2021-12-11,NA,NA
"S4399",2021-12-21,"C036",428.329986572266,2021-12-22,2021-12-31,NA,2022-01-07,NA,NA
"S4728",2022-04-20,"C036",182.449996948242,2022-04-21,2022-04-30,2022-05-10,2022-05-14,NA,NA
"S4792",2022-05-16,"C036",1018.67999267578,2022-05-17,2022-05-26,NA,2022-06-01,NA,NA
"S4794",2022-05-17,"C036",827.650024414062,2022-05-18,2022-05-27,NA,2022-06-03,NA,NA
"S5193",2022-10-09,"C036",534.47998046875,2022-10-10,2022-10-19,2022-10-29,2022-11-01,NA,NA
"S5333",2022-12-01,"C036",319.089996337891,2022-12-02,2022-12-11,2022-12-21,2022-12-21,NA,NA
"S5347",2022-12-08,"C036",459.760009765625,2022-12-09,2022-12-18,NA,2022-12-24,NA,NA
"S5427",2023-01-03,"C036",884.789978027344,2023-01-04,2023-01-13,2023-01-23,2023-01-26,NA,NA
"S5508",2023-02-05,"C036",661.590026855469,2023-02-06,2023-02-15,2023-02-25,2023-03-01,NA,NA
"S5690",2023-04-08,"C036",926.700012207031,2023-04-09,2023-04-18,NA,2023-04-24,NA,NA
"S5983",2023-07-24,"C036",879.590026855469,2023-07-25,2023-08-03,2023-08-13,2023-08-17,NA,NA
"S6317",2023-11-26,"C036",314.269989013672,2023-11-27,2023-12-06,2023-12-16,2023-12-21,NA,NA
"S6349",2023-12-06,"C036",261.390014648438,2023-12-07,2023-12-16,2023-12-26,2023-12-26,NA,NA
"S6593",2024-03-01,"C036",731.460021972656,2024-03-02,2024-03-11,NA,2024-03-19,NA,NA
"S6707",2024-04-18,"C036",347.880004882812,2024-04-19,2024-04-28,2024-05-08,2024-05-13,NA,NA
"S6846",2024-06-11,"C036",412.5,2024-06-12,2024-06-21,NA,2024-06-29,NA,NA
"S6927",2024-07-12,"C036",479.239990234375,2024-07-13,2024-07-22,2024-08-01,2024-08-01,NA,NA
"S7103",2024-09-17,"C036",201.979995727539,2024-09-18,2024-09-27,2024-10-07,2024-10-11,NA,NA
"S7133",2024-09-27,"C036",597.039978027344,2024-09-28,2024-10-07,2024-10-17,2024-10-17,NA,NA
"S3510",2021-02-04,"C037",561.900024414062,2021-02-05,2021-02-14,NA,2021-02-20,NA,NA
"S3517",2021-02-07,"C037",907.349975585938,2021-02-08,2021-02-17,NA,2021-02-26,NA,NA
"S3541",2021-02-14,"C037",964.570007324219,2021-02-15,2021-02-24,NA,2021-03-05,NA,NA
"S3656",2021-03-28,"C037",323.059997558594,2021-03-29,2021-04-07,2021-04-17,2021-04-22,NA,NA
"S3696",2021-04-16,"C037",631.02001953125,2021-04-17,2021-04-26,NA,2021-05-04,NA,NA
"S3741",2021-05-02,"C037",382.450012207031,2021-05-03,2021-05-12,NA,2021-05-17,NA,NA
"S3826",2021-06-06,"C037",1055.4599609375,2021-06-07,2021-06-16,NA,2021-06-22,NA,NA
"S3879",2021-06-18,"C037",405.559997558594,2021-06-19,2021-06-28,NA,2021-07-04,NA,NA
"S3889",2021-06-20,"C037",431.149993896484,2021-06-21,2021-06-30,NA,2021-07-08,NA,NA
"S4148",2021-09-24,"C037",563.340026855469,2021-09-25,2021-10-04,2021-10-14,2021-10-14,NA,NA
"S4239",2021-10-21,"C037",216.149993896484,2021-10-22,2021-10-31,2021-11-10,2021-11-10,NA,NA
"S4384",2021-12-16,"C037",725.219970703125,2021-12-17,2021-12-26,2022-01-05,2022-01-08,NA,NA
"S4407",2021-12-24,"C037",952.640014648438,2021-12-25,2022-01-03,NA,2022-01-09,NA,NA
"S4414",2021-12-26,"C037",226.059997558594,2021-12-27,2022-01-05,2022-01-15,2022-01-19,NA,NA
"S4418",2021-12-28,"C037",449.239990234375,2021-12-29,2022-01-07,NA,2022-01-12,NA,NA
"S4529",2022-02-10,"C037",249.009994506836,2022-02-11,2022-02-20,NA,2022-02-27,NA,NA
"S4559",2022-02-20,"C037",150.399993896484,2022-02-21,2022-03-02,2022-03-12,2022-03-14,NA,NA
"S4575",2022-02-28,"C037",202.25,2022-03-01,2022-03-10,NA,2022-03-19,NA,NA
"S4580",2022-03-03,"C037",232.940002441406,2022-03-04,2022-03-13,NA,2022-03-19,NA,NA
"S4868",2022-06-13,"C037",515.489990234375,2022-06-14,2022-06-23,2022-07-03,2022-07-03,NA,NA
"S4951",2022-07-12,"C037",526.72998046875,2022-07-13,2022-07-22,NA,2022-07-31,NA,NA
"S5042",2022-08-17,"C037",1040.10998535156,2022-08-18,2022-08-27,2022-09-06,2022-09-06,NA,NA
"S5085",2022-09-04,"C037",448.040008544922,2022-09-05,2022-09-14,NA,2022-09-21,NA,NA
"S5290",2022-11-13,"C037",964.690002441406,2022-11-14,2022-11-23,2022-12-03,2022-12-04,NA,NA
"S5366",2022-12-12,"C037",736.72998046875,2022-12-13,2022-12-22,NA,2022-12-29,NA,NA
"S5378",2022-12-16,"C037",485,2022-12-17,2022-12-26,NA,2023-01-03,NA,NA
"S5423",2023-01-01,"C037",422.160003662109,2023-01-02,2023-01-11,NA,2023-01-16,NA,NA
"S5697",2023-04-09,"C037",890.640014648438,2023-04-10,2023-04-19,2023-04-29,2023-04-29,NA,NA
"S5702",2023-04-10,"C037",204.970001220703,2023-04-11,2023-04-20,2023-04-30,2023-05-02,NA,NA
"S5723",2023-04-17,"C037",691.900024414062,2023-04-18,2023-04-27,NA,2023-05-03,NA,NA
"S5920",2023-07-04,"C037",465.959991455078,2023-07-05,2023-07-14,2023-07-24,2023-07-27,NA,NA
"S5999",2023-07-27,"C037",209.580001831055,2023-07-28,2023-08-06,NA,2023-08-11,NA,NA
"S6048",2023-08-16,"C037",333.869995117188,2023-08-17,2023-08-26,NA,2023-09-02,NA,NA
"S6369",2023-12-09,"C037",447.059997558594,2023-12-10,2023-12-19,2023-12-29,2023-12-29,NA,NA
"S6541",2024-02-14,"C037",842.299987792969,2024-02-15,2024-02-24,2024-03-05,2024-03-06,NA,NA
"S6582",2024-02-25,"C037",1085.86999511719,2024-02-26,2024-03-06,NA,2024-03-13,NA,NA
"S6802",2024-05-23,"C037",1047.97998046875,2024-05-24,2024-06-02,NA,2024-06-09,NA,NA
"S6879",2024-06-23,"C037",382.890014648438,2024-06-24,2024-07-03,2024-07-13,2024-07-16,NA,NA
"S7072",2024-09-07,"C037",324.190002441406,2024-09-08,2024-09-17,2024-09-27,2024-09-29,NA,NA
"S7096",2024-09-15,"C037",757.330017089844,2024-09-16,2024-09-25,NA,2024-10-02,NA,NA
"S7153",2024-10-04,"C037",800.169982910156,2024-10-05,2024-10-14,NA,2024-10-21,NA,NA
"S7156",2024-10-06,"C037",334.660003662109,2024-10-07,2024-10-16,2024-10-26,2024-10-31,NA,NA
"S3597",2021-03-07,"C038",196.610000610352,2021-03-08,2021-03-17,2021-03-27,2021-03-31,NA,NA
"S3642",2021-03-21,"C038",838.650024414062,2021-03-22,2021-03-31,NA,2021-04-05,NA,NA
"S3709",2021-04-21,"C038",448.299987792969,2021-04-22,2021-05-01,NA,2021-05-07,NA,NA
"S3726",2021-04-26,"C038",315.540008544922,2021-04-27,2021-05-06,2021-05-16,2021-05-17,NA,NA
"S3839",2021-06-08,"C038",465.100006103516,2021-06-09,2021-06-18,2021-06-28,2021-07-01,NA,NA
"S3910",2021-06-27,"C038",402.350006103516,2021-06-28,2021-07-07,2021-07-17,2021-07-19,NA,NA
"S4001",2021-08-01,"C038",372.220001220703,2021-08-02,2021-08-11,2021-08-21,2021-08-23,NA,NA
"S4049",2021-08-16,"C038",266.420013427734,2021-08-17,2021-08-26,2021-09-05,2021-09-06,NA,NA
"S4126",2021-09-18,"C038",591.119995117188,2021-09-19,2021-09-28,NA,2021-10-07,NA,NA
"S4374",2021-12-12,"C038",324.510009765625,2021-12-13,2021-12-22,NA,2021-12-28,NA,NA
"S4391",2021-12-18,"C038",696.780029296875,2021-12-19,2021-12-28,NA,2022-01-04,NA,NA
"S4558",2022-02-20,"C038",398.760009765625,2022-02-21,2022-03-02,NA,2022-03-09,NA,NA
"S4727",2022-04-20,"C038",758.830017089844,2022-04-21,2022-04-30,2022-05-10,2022-05-15,NA,NA
"S4902",2022-06-23,"C038",798.159973144531,2022-06-24,2022-07-03,2022-07-13,2022-07-17,NA,NA
"S4939",2022-07-08,"C038",444.079986572266,2022-07-09,2022-07-18,2022-07-28,2022-07-29,NA,NA
"S5235",2022-10-20,"C038",667.989990234375,2022-10-21,2022-10-30,2022-11-09,2022-11-12,NA,NA
"S5426",2023-01-03,"C038",286.140014648438,2023-01-04,2023-01-13,2023-01-23,2023-01-28,NA,NA
"S5436",2023-01-05,"C038",391.119995117188,2023-01-06,2023-01-15,2023-01-25,2023-01-27,NA,NA
"S5450",2023-01-09,"C038",540.969970703125,2023-01-10,2023-01-19,2023-01-29,2023-01-31,NA,NA
"S5467",2023-01-14,"C038",270.980010986328,2023-01-15,2023-01-24,2023-02-03,2023-02-07,NA,NA
"S5566",2023-02-26,"C038",276.380004882812,2023-02-27,2023-03-08,NA,2023-03-13,NA,NA
"S5762",2023-05-01,"C038",627.27001953125,2023-05-02,2023-05-11,2023-05-21,2023-05-24,NA,NA
"S5900",2023-06-22,"C038",364.910003662109,2023-06-23,2023-07-02,NA,2023-07-08,NA,NA
"S5901",2023-06-22,"C038",754.830017089844,2023-06-23,2023-07-02,2023-07-12,2023-07-15,NA,NA
"S5965",2023-07-20,"C038",860.419982910156,2023-07-21,2023-07-30,NA,2023-08-06,NA,NA
"S6079",2023-09-02,"C038",187.589996337891,2023-09-03,2023-09-12,2023-09-22,2023-09-22,NA,NA
"S6253",2023-11-03,"C038",813.489990234375,2023-11-04,2023-11-13,NA,2023-11-21,NA,NA
"S6303",2023-11-20,"C038",1014.05999755859,2023-11-21,2023-11-30,2023-12-10,2023-12-10,NA,NA
"S6382",2023-12-14,"C038",513.719970703125,2023-12-15,2023-12-24,NA,2024-01-02,NA,NA
"S6501",2024-02-02,"C038",143.369995117188,2024-02-03,2024-02-12,2024-02-22,2024-02-27,NA,NA
"S6607",2024-03-06,"C038",574.599975585938,2024-03-07,2024-03-16,2024-03-26,2024-03-29,NA,NA
"S7254",2024-11-06,"C038",413.359985351562,2024-11-07,2024-11-16,NA,2024-11-21,NA,NA
"S7385",2024-12-19,"C038",562.299987792969,2024-12-20,2024-12-29,2025-01-08,2025-01-10,NA,NA
"S3817",2021-06-03,"C039",248.059997558594,2021-06-04,2021-06-13,2021-06-23,2021-06-24,NA,NA
"S3974",2021-07-22,"C039",1042.5400390625,2021-07-23,2021-08-01,2021-08-11,2021-08-15,NA,NA
"S4312",2021-11-19,"C039",739.859985351562,2021-11-20,2021-11-29,2021-12-09,2021-12-09,NA,NA
"S4327",2021-11-24,"C039",149.470001220703,2021-11-25,2021-12-04,2021-12-14,2021-12-14,NA,NA
"S4334",2021-11-26,"C039",636.22998046875,2021-11-27,2021-12-06,2021-12-16,2021-12-19,NA,NA
"S4492",2022-01-27,"C039",204.789993286133,2022-01-28,2022-02-06,2022-02-16,2022-02-16,NA,NA
"S4609",2022-03-14,"C039",207.410003662109,2022-03-15,2022-03-24,NA,2022-04-02,NA,NA
"S4637",2022-03-22,"C039",1094.61999511719,2022-03-23,2022-04-01,NA,2022-04-06,NA,NA
"S4665",2022-04-02,"C039",419.989990234375,2022-04-03,2022-04-12,NA,2022-04-19,NA,NA
"S4670",2022-04-03,"C039",210.210006713867,2022-04-04,2022-04-13,2022-04-23,2022-04-24,NA,NA
"S4699",2022-04-12,"C039",852.849975585938,2022-04-13,2022-04-22,NA,2022-04-30,NA,NA
"S4713",2022-04-17,"C039",902.739990234375,2022-04-18,2022-04-27,NA,2022-05-05,NA,NA
"S4755",2022-05-01,"C039",613.349975585938,2022-05-02,2022-05-11,2022-05-21,2022-05-25,NA,NA
"S4796",2022-05-17,"C039",618.140014648438,2022-05-18,2022-05-27,2022-06-06,2022-06-07,NA,NA
"S4805",2022-05-20,"C039",393.820007324219,2022-05-21,2022-05-30,NA,2022-06-04,NA,NA
"S4863",2022-06-12,"C039",111.400001525879,2022-06-13,2022-06-22,NA,2022-06-27,NA,NA
"S4948",2022-07-11,"C039",294.390014648438,2022-07-12,2022-07-21,2022-07-31,2022-08-03,NA,NA
"S4974",2022-07-24,"C039",525.22998046875,2022-07-25,2022-08-03,2022-08-13,2022-08-13,NA,NA
"S5052",2022-08-21,"C039",599.950012207031,2022-08-22,2022-08-31,NA,2022-09-08,NA,NA
"S5077",2022-09-03,"C039",822.239990234375,2022-09-04,2022-09-13,2022-09-23,2022-09-24,NA,NA
"S5269",2022-11-03,"C039",404.809997558594,2022-11-04,2022-11-13,2022-11-23,2022-11-24,NA,NA
"S5295",2022-11-14,"C039",251.630004882812,2022-11-15,2022-11-24,2022-12-04,2022-12-06,NA,NA
"S5440",2023-01-06,"C039",792.719970703125,2023-01-07,2023-01-16,NA,2023-01-22,NA,NA
"S5472",2023-01-17,"C039",551.239990234375,2023-01-18,2023-01-27,NA,2023-02-03,NA,NA
"S5715",2023-04-15,"C039",896.429992675781,2023-04-16,2023-04-25,2023-05-05,2023-05-07,NA,NA
"S5741",2023-04-23,"C039",313.049987792969,2023-04-24,2023-05-03,NA,2023-05-10,NA,NA
"S5746",2023-04-25,"C039",681.609985351562,2023-04-26,2023-05-05,NA,2023-05-12,NA,NA
"S5820",2023-05-24,"C039",731.669982910156,2023-05-25,2023-06-03,NA,2023-06-12,NA,NA
"S5940",2023-07-09,"C039",681.539978027344,2023-07-10,2023-07-19,2023-07-29,2023-07-30,NA,NA
"S6042",2023-08-15,"C039",309.579986572266,2023-08-16,2023-08-25,NA,2023-09-01,NA,NA
"S6071",2023-08-27,"C039",518.900024414062,2023-08-28,2023-09-06,2023-09-16,2023-09-17,NA,NA
"S6122",2023-09-17,"C039",791.059997558594,2023-09-18,2023-09-27,NA,2023-10-06,NA,NA
"S6255",2023-11-04,"C039",704.359985351562,2023-11-05,2023-11-14,NA,2023-11-23,NA,NA
"S6282",2023-11-16,"C039",272.380004882812,2023-11-17,2023-11-26,2023-12-06,2023-12-11,NA,NA
"S6289",2023-11-17,"C039",1039.23999023438,2023-11-18,2023-11-27,2023-12-07,2023-12-08,NA,NA
"S6301",2023-11-20,"C039",144.470001220703,2023-11-21,2023-11-30,NA,2023-12-08,NA,NA
"S6329",2023-11-28,"C039",1082.9599609375,2023-11-29,2023-12-08,NA,2023-12-14,NA,NA
"S6361",2023-12-08,"C039",162.479995727539,2023-12-09,2023-12-18,NA,2023-12-23,NA,NA
"S6416",2023-12-26,"C039",504.609985351562,2023-12-27,2024-01-05,2024-01-15,2024-01-19,NA,NA
"S6420",2023-12-28,"C039",378.529998779297,2023-12-29,2024-01-07,NA,2024-01-16,NA,NA
"S6517",2024-02-06,"C039",276.799987792969,2024-02-07,2024-02-16,2024-02-26,2024-03-01,NA,NA
"S6521",2024-02-08,"C039",793.219970703125,2024-02-09,2024-02-18,2024-02-28,2024-03-01,NA,NA
"S6531",2024-02-12,"C039",763.719970703125,2024-02-13,2024-02-22,2024-03-03,2024-03-04,NA,NA
"S6601",2024-03-05,"C039",735.969970703125,2024-03-06,2024-03-15,2024-03-25,2024-03-26,NA,NA
"S6614",2024-03-09,"C039",679.580017089844,2024-03-10,2024-03-19,NA,2024-03-26,NA,NA
"S6654",2024-03-26,"C039",622.969970703125,2024-03-27,2024-04-05,2024-04-15,2024-04-16,NA,NA
"S6847",2024-06-11,"C039",895.309997558594,2024-06-12,2024-06-21,NA,2024-06-28,NA,NA
"S6849",2024-06-13,"C039",644.869995117188,2024-06-14,2024-06-23,NA,2024-06-30,NA,NA
"S6909",2024-07-05,"C039",871.099975585938,2024-07-06,2024-07-15,2024-07-25,2024-07-27,NA,NA
"S6936",2024-07-15,"C039",486.609985351562,2024-07-16,2024-07-25,2024-08-04,2024-08-05,NA,NA
"S7025",2024-08-16,"C039",958.489990234375,2024-08-17,2024-08-26,2024-09-05,2024-09-08,NA,NA
"S7040",2024-08-22,"C039",651.659973144531,2024-08-23,2024-09-01,NA,2024-09-08,NA,NA
"S7240",2024-11-02,"C039",428.160003662109,2024-11-03,2024-11-12,2024-11-22,2024-11-24,NA,NA
"S7275",2024-11-14,"C039",518.75,2024-11-15,2024-11-24,2024-12-04,2024-12-04,NA,NA
"S7411",2024-12-26,"C039",631.72998046875,2024-12-27,2025-01-05,2025-01-15,2025-01-16,NA,NA
"S3451",2021-01-10,"C040",195.25,2021-01-11,2021-01-20,2021-01-30,2021-02-02,NA,NA
"S3493",2021-01-27,"C040",358.559997558594,2021-01-28,2021-02-06,NA,2021-02-11,NA,NA
"S3561",2021-02-22,"C040",311,2021-02-23,2021-03-04,2021-03-14,2021-03-16,NA,NA
